Bin:all	home_number:4534017	home_cali:0.421754042828	home_model:0.412157018615	away_number:4534017	away_cali:0.467504202124	away_model:0.371831439365	end_number:4534017	end_cali:0.1104779713	end_model:0.216011542133	kld:0.042674050397	mae:0.0702677859346
Bin:period_3-scoreDifferential_2-zone_oz-manpowerSituation_evenStrength-home_away_0-	home_number:20930	home_cali:0.281079789775	home_model:0.369451039188	away_number:20930	away_cali:0.539608217869	away_model:0.354932432835	end_number:20930	end_cali:0.179120879121	end_model:0.275616528176	kld:0.0720168987088	mae:0.123180894501
Bin:period_3-scoreDifferential_-3-zone_dz-manpowerSituation_shortHanded-home_away_1-	home_number:1384	home_cali:0.229768786127	home_model:0.383370838446	away_number:1384	away_cali:0.343930635838	away_model:0.341993534927	end_number:1384	end_cali:0.424855491329	end_model:0.274635627726	kld:0.0696833076441	mae:0.101919672278
Bin:period_2-scoreDifferential_3-zone_nz-manpowerSituation_evenStrength-home_away_1-	home_number:3443	home_cali:0.5303514377	home_model:0.411734387923	away_number:3443	away_cali:0.396456578565	away_model:0.374470057878	end_number:3443	end_cali:0.0731919837351	end_model:0.21379555493	kld:0.0784272289673	mae:0.0937357138864
Bin:period_1-scoreDifferential_0-zone_dz-manpowerSituation_shortHanded-home_away_0-	home_number:13276	home_cali:0.533745103947	home_model:0.464633954774	away_number:13276	away_cali:0.462564025309	away_model:0.389348133502	end_number:13276	end_cali:0.0036908707442	end_model:0.146017911778	kld:0.140144008506	mae:0.0948846940048
Bin:period_2-scoreDifferential_-5-zone_nz-manpowerSituation_evenStrength-home_away_1-	home_number:742	home_cali:0.50269541779	home_model:0.405886793554	away_number:742	away_cali:0.44474393531	away_model:0.365707436381	end_number:742	end_cali:0.0525606469003	end_model:0.228405769242	kld:0.117332704477	mae:0.117230081835
Bin:period_1-scoreDifferential_2-zone_dz-manpowerSituation_shortHanded-home_away_1-	home_number:946	home_cali:0.371035940803	home_model:0.432637381629	away_number:946	away_cali:0.628964059197	away_model:0.410630657922	end_number:946	end_cali:0.0	end_model:0.156731961685	kld:0.211186173365	mae:0.145555601262
Bin:period_3-scoreDifferential_-6-zone_nz-manpowerSituation_evenStrength-home_away_0-	home_number:182	home_cali:0.417582417582	home_model:0.361552819937	away_number:182	away_cali:0.505494505495	away_model:0.336264507456	end_number:182	end_cali:0.0769230769231	end_model:0.302182675964	kld:0.160973864459	mae:0.150173064908
Bin:period_1-scoreDifferential_0-zone_oz-manpowerSituation_shortHanded-home_away_1-	home_number:1443	home_cali:0.451836451836	home_model:0.458321129334	away_number:1443	away_cali:0.547470547471	away_model:0.393752808539	end_number:1443	end_cali:0.000693000693001	end_model:0.147926062411	kld:0.170282817631	mae:0.102478492716
Bin:period_3-scoreDifferential_0-zone_nz-manpowerSituation_evenStrength-home_away_0-	home_number:25022	home_cali:0.415434417712	home_model:0.361829624165	away_number:25022	away_cali:0.408480537127	away_model:0.348363464776	end_number:25022	end_cali:0.17608504516	end_model:0.28980691109	kld:0.0346880674896	mae:0.0758145772763
Bin:period_2-scoreDifferential_-4-zone_dz-manpowerSituation_powerPlay-home_away_0-	home_number:194	home_cali:0.185567010309	home_model:0.407147310751	away_number:194	away_cali:0.474226804124	away_model:0.376286764428	end_number:194	end_cali:0.340206185567	end_model:0.216565926972	kld:0.117550369725	mae:0.147720199578
Bin:period_3-scoreDifferential_0-zone_oz-manpowerSituation_shortHanded-home_away_0-	home_number:459	home_cali:0.363834422658	home_model:0.383369856492	away_number:459	away_cali:0.503267973856	away_model:0.349525971058	end_number:459	end_cali:0.132897603486	end_model:0.267104170697	kld:0.0716642819142	mae:0.102494667948
Bin:period_2-scoreDifferential_-3-zone_oz-manpowerSituation_evenStrength-home_away_0-	home_number:7419	home_cali:0.518398706025	home_model:0.413145677403	away_number:7419	away_cali:0.416363391293	away_model:0.372104521141	end_number:7419	end_cali:0.0652379026823	end_model:0.214749800979	kld:0.0867135161711	mae:0.0996745990234
Bin:period_1-scoreDifferential_-4-zone_nz-manpowerSituation_evenStrength-home_away_1-	home_number:121	home_cali:0.264462809917	home_model:0.437940770191	away_number:121	away_cali:0.735537190083	away_model:0.382180839531	end_number:121	end_cali:0.0	end_model:0.179878388431	kld:0.348170940157	mae:0.235570899752
Bin:period_3-scoreDifferential_1-zone_oz-manpowerSituation_evenStrength-home_away_1-	home_number:26628	home_cali:0.407278053177	home_model:0.378309641869	away_number:26628	away_cali:0.342496620099	away_model:0.34574606223	end_number:26628	end_cali:0.250075108908	end_model:0.275944295756	kld:0.00219929631978	mae:0.019362346762
Bin:period_2-scoreDifferential_-2-zone_dz-manpowerSituation_shortHanded-home_away_1-	home_number:3009	home_cali:0.353938185444	home_model:0.410158595123	away_number:3009	away_cali:0.637088733799	away_model:0.394239715893	end_number:3009	end_cali:0.00897308075773	end_model:0.195601689128	kld:0.225938771286	mae:0.161899345319
Bin:period_2-scoreDifferential_-6-zone_oz-manpowerSituation_evenStrength-home_away_0-	home_number:85	home_cali:1.0	home_model:0.430299224924	away_number:85	away_cali:0.0	away_model:0.350431246968	end_number:85	end_cali:0.0	end_model:0.21926952881	kld:0.843274435989	mae:0.379800516951
Bin:period_1-scoreDifferential_-1-zone_dz-manpowerSituation_evenStrength-home_away_1-	home_number:53207	home_cali:0.482474110549	home_model:0.4516362541	away_number:53207	away_cali:0.504745616178	away_model:0.388459609443	end_number:53207	end_cali:0.0127802732723	end_model:0.159904136538	kld:0.131751334023	mae:0.0980825754834
Bin:period_2-scoreDifferential_-5-zone_dz-manpowerSituation_shortHanded-home_away_1-	home_number:183	home_cali:0.120218579235	home_model:0.475272627476	away_number:183	away_cali:0.879781420765	away_model:0.307978074733	end_number:183	end_cali:0.0	end_model:0.216749301944	kld:0.758208380663	mae:0.381202232072
Bin:period_3-scoreDifferential_-6-zone_dz-manpowerSituation_shortHanded-home_away_0-	home_number:60	home_cali:0.0	home_model:0.433926732838	away_number:60	away_cali:1.0	away_model:0.270777369539	end_number:60	end_cali:0.0	end_model:0.29529589961	kld:1.30645830581	mae:0.48614842097
Bin:period_3-scoreDifferential_7-zone_oz-manpowerSituation_shortHanded-home_away_1-	home_number:1	home_cali:0.0	home_model:0.316539883614	away_number:1	away_cali:0.0	away_model:0.362502902746	end_number:1	end_cali:1.0	end_model:0.320957273245	kld:1.13644726538	mae:0.452695171038
Bin:period_4-scoreDifferential_0-zone_dz-manpowerSituation_evenStrength-home_away_1-	home_number:7018	home_cali:0.258620689655	home_model:0.331273882445	away_number:7018	away_cali:0.250213736107	away_model:0.32171773185	end_number:7018	end_cali:0.491165574238	end_model:0.347008385348	kld:0.0437232317064	mae:0.0961047924741
Bin:period_4-scoreDifferential_0-zone_nz-manpowerSituation_evenStrength-home_away_1-	home_number:3406	home_cali:0.276864357017	home_model:0.32599395607	away_number:3406	away_cali:0.204345273048	away_model:0.324198352113	end_number:3406	end_cali:0.518790369935	end_model:0.349807691719	kld:0.0649232262367	mae:0.112655118778
Bin:period_3-scoreDifferential_-2-zone_oz-manpowerSituation_shortHanded-home_away_1-	home_number:575	home_cali:0.274782608696	home_model:0.369990365233	away_number:575	away_cali:0.587826086957	away_model:0.344901472434	end_number:575	end_cali:0.137391304348	end_model:0.285108162809	kld:0.131365160692	mae:0.161949743174
Bin:period_2-scoreDifferential_-7-zone_nz-manpowerSituation_evenStrength-home_away_1-	home_number:96	home_cali:1.0	home_model:0.409193308093	away_number:96	away_cali:0.0	away_model:0.3523495129	end_number:96	end_cali:0.0	end_model:0.238457176369	kld:0.893567594261	mae:0.393871127059
Bin:period_1-scoreDifferential_3-zone_dz-manpowerSituation_powerPlay-home_away_0-	home_number:199	home_cali:0.407035175879	home_model:0.46167773877	away_number:199	away_cali:0.592964824121	away_model:0.376334193064	end_number:199	end_cali:0.0	end_model:0.16198806854	kld:0.218322708513	mae:0.144420420829
Bin:period_1-scoreDifferential_0-zone_nz-manpowerSituation_shortHanded-home_away_0-	home_number:1374	home_cali:0.5	home_model:0.460965143064	away_number:1374	away_cali:0.494905385735	away_model:0.388310339557	end_number:1374	end_cali:0.00509461426492	end_model:0.150724517515	kld:0.143431113114	mae:0.0970866021215
Bin:period_3-scoreDifferential_6-zone_dz-manpowerSituation_powerPlay-home_away_0-	home_number:151	home_cali:0.324503311258	home_model:0.334726997164	away_number:151	away_cali:0.0728476821192	away_model:0.386962790758	end_number:151	end_cali:0.602649006623	end_model:0.278310211684	kld:0.333887275744	mae:0.216225863161
Bin:period_1-scoreDifferential_6-zone_nz-manpowerSituation_evenStrength-home_away_0-	home_number:11	home_cali:1.0	home_model:0.435157708146	away_number:11	away_cali:0.0	away_model:0.391892473806	end_number:11	end_cali:0.0	end_model:0.172949822112	kld:0.832046761752	mae:0.376561529257
Bin:period_2-scoreDifferential_6-zone_oz-manpowerSituation_evenStrength-home_away_1-	home_number:74	home_cali:1.0	home_model:0.375372745701	away_number:74	away_cali:0.0	away_model:0.411338038944	end_number:74	end_cali:0.0	end_model:0.213289214348	kld:0.979835753726	mae:0.416418169197
Bin:period_4-scoreDifferential_0-zone_dz-manpowerSituation_shortHanded-home_away_0-	home_number:363	home_cali:0.267217630854	home_model:0.353082721925	away_number:363	away_cali:0.0550964187328	away_model:0.321204936004	end_number:363	end_cali:0.677685950413	end_model:0.325712340512	kld:0.324927815488	mae:0.234649072748
Bin:period_1-scoreDifferential_-2-zone_nz-manpowerSituation_evenStrength-home_away_1-	home_number:5793	home_cali:0.463663041602	home_model:0.446849259486	away_number:5793	away_cali:0.536336958398	away_model:0.386238717876	end_number:5793	end_cali:0.0	end_model:0.166912022523	kld:0.193209392201	mae:0.11127468172
Bin:period_3-scoreDifferential_-8-zone_dz-manpowerSituation_evenStrength-home_away_1-	home_number:7	home_cali:1.0	home_model:0.365983094488	away_number:7	away_cali:0.0	away_model:0.311063336475	end_number:7	end_cali:0.0	end_model:0.322953560523	kld:1.00516813212	mae:0.42267793417
Bin:period_1-scoreDifferential_2-zone_oz-manpowerSituation_evenStrength-home_away_1-	home_number:6015	home_cali:0.507564422278	home_model:0.451925521231	away_number:6015	away_cali:0.482460515378	away_model:0.386845013453	end_number:6015	end_cali:0.00997506234414	end_model:0.161229466099	kld:0.137736837952	mae:0.100836268909
Bin:period_2-scoreDifferential_-3-zone_dz-manpowerSituation_evenStrength-home_away_1-	home_number:13225	home_cali:0.496483931947	home_model:0.414275468929	away_number:13225	away_cali:0.458676748582	away_model:0.372969467919	end_number:13225	end_cali:0.0448393194707	end_model:0.212755063396	kld:0.114933070736	mae:0.111943829202
Bin:period_2-scoreDifferential_0-zone_nz-manpowerSituation_shortHanded-home_away_0-	home_number:959	home_cali:0.528675703858	home_model:0.416945357268	away_number:959	away_cali:0.464025026069	away_model:0.386312940695	end_number:959	end_cali:0.00729927007299	end_model:0.196741703545	kld:0.186525030325	mae:0.126294955145
Bin:period_4-scoreDifferential_0-zone_dz-manpowerSituation_powerPlay-home_away_1-	home_number:168	home_cali:0.22619047619	home_model:0.343383260781	away_number:168	away_cali:0.0238095238095	away_model:0.321217869364	end_number:168	end_cali:0.75	end_model:0.335398864977	kld:0.447183686517	mae:0.276400755056
Bin:period_3-scoreDifferential_3-zone_nz-manpowerSituation_powerPlay-home_away_1-	home_number:590	home_cali:0.335593220339	home_model:0.364037481304	away_number:590	away_cali:0.0796610169492	away_model:0.360279988308	end_number:590	end_cali:0.583050847458	end_model:0.27568253011	kld:0.289199931083	mae:0.205477183224
Bin:period_4-scoreDifferential_1-zone_oz-manpowerSituation_evenStrength-home_away_0-	home_number:31	home_cali:0.0	home_model:0.251688587569	away_number:31	away_cali:0.0	away_model:0.348619224564	end_number:31	end_cali:1.0	end_model:0.399692192193	kld:0.917060543203	mae:0.400205206647
Bin:period_3-scoreDifferential_5-zone_nz-manpowerSituation_shortHanded-home_away_1-	home_number:62	home_cali:0.41935483871	home_model:0.361812219024	away_number:62	away_cali:0.5	away_model:0.355662196875	end_number:62	end_cali:0.0806451612903	end_model:0.282525576891	kld:0.131101139703	mae:0.134586946137
Bin:period_3-scoreDifferential_4-zone_dz-manpowerSituation_shortHanded-home_away_1-	home_number:1062	home_cali:0.208097928437	home_model:0.371336585819	away_number:1062	away_cali:0.353107344633	away_model:0.352934495934	end_number:1062	end_cali:0.437853107345	end_model:0.275728919903	kld:0.082155214567	mae:0.108511897841
Bin:period_3-scoreDifferential_8-zone_nz-manpowerSituation_evenStrength-home_away_1-	home_number:27	home_cali:0.037037037037	home_model:0.342028971072	away_number:27	away_cali:0.592592592593	away_model:0.315489646461	end_number:27	end_cali:0.37037037037	end_model:0.342481390194	kld:0.320221671665	mae:0.203327953448
Bin:period_3-scoreDifferential_4-zone_oz-manpowerSituation_shortHanded-home_away_0-	home_number:104	home_cali:0.211538461538	home_model:0.366068371213	away_number:104	away_cali:0.0192307692308	away_model:0.336956203557	end_number:104	end_cali:0.769230769231	end_model:0.29697543225	kld:0.561032237589	mae:0.314836893661
Bin:period_3-scoreDifferential_6-zone_dz-manpowerSituation_shortHanded-home_away_0-	home_number:201	home_cali:0.36815920398	home_model:0.397145417051	away_number:201	away_cali:0.124378109453	away_model:0.323137885599	end_number:201	end_cali:0.507462686567	end_model:0.279716696831	kld:0.155616003589	mae:0.151830659651
Bin:period_3-scoreDifferential_-4-zone_dz-manpowerSituation_shortHanded-home_away_1-	home_number:841	home_cali:0.218787158145	home_model:0.391599713356	away_number:841	away_cali:0.444708680143	away_model:0.331974328982	end_number:841	end_cali:0.33531510107	end_model:0.276425955554	kld:0.0674095195187	mae:0.114812017296
Bin:period_3-scoreDifferential_2-zone_dz-manpowerSituation_evenStrength-home_away_0-	home_number:37674	home_cali:0.301958910655	home_model:0.362379314828	away_number:37674	away_cali:0.49463821203	away_model:0.345128303786	end_number:37674	end_cali:0.202102245581	end_model:0.292492381441	kld:0.0482378480323	mae:0.100106816092
Bin:period_3-scoreDifferential_-1-zone_dz-manpowerSituation_evenStrength-home_away_1-	home_number:53721	home_cali:0.301800040952	home_model:0.365695459413	away_number:53721	away_cali:0.457251354219	away_model:0.348825941162	end_number:53721	end_cali:0.240725228495	end_model:0.285478599682	kld:0.0247569165498	mae:0.072358067568
Bin:period_3-scoreDifferential_2-zone_dz-manpowerSituation_shortHanded-home_away_0-	home_number:3664	home_cali:0.337063318777	home_model:0.387389870173	away_number:3664	away_cali:0.495633187773	away_model:0.342605712279	end_number:3664	end_cali:0.166211790393	end_model:0.270004418744	kld:0.055467565384	mae:0.102382218414
Bin:period_3-scoreDifferential_4-zone_dz-manpowerSituation_evenStrength-home_away_0-	home_number:10637	home_cali:0.168844599041	home_model:0.3558932269	away_number:10637	away_cali:0.248002256275	away_model:0.343064192696	end_number:10637	end_cali:0.581178903826	end_model:0.301042580205	kld:0.175932482426	mae:0.1874156293
Bin:period_3-scoreDifferential_0-zone_oz-manpowerSituation_evenStrength-home_away_0-	home_number:41799	home_cali:0.391995023804	home_model:0.362782279713	away_number:41799	away_cali:0.446470011244	away_model:0.353566058153	end_number:41799	end_cali:0.161534964951	end_model:0.283651662064	kld:0.0435725778765	mae:0.081411131432
Bin:period_1-scoreDifferential_-5-zone_nz-manpowerSituation_evenStrength-home_away_1-	home_number:35	home_cali:0.0	home_model:0.434032946825	away_number:35	away_cali:1.0	away_model:0.38576512507	end_number:35	end_cali:0.0	end_model:0.180201935342	kld:0.952526574579	mae:0.409489919032
Bin:period_3-scoreDifferential_-3-zone_dz-manpowerSituation_powerPlay-home_away_1-	home_number:1211	home_cali:0.345995045417	home_model:0.353920897775	away_number:1211	away_cali:0.296449215524	away_model:0.369706695036	end_number:1211	end_cali:0.354252683732	end_model:0.276372408185	kld:0.0146446777384	mae:0.0530212024725
Bin:period_3-scoreDifferential_-2-zone_nz-manpowerSituation_powerPlay-home_away_0-	home_number:1134	home_cali:0.434744268078	home_model:0.349887628167	away_number:1134	away_cali:0.396825396825	away_model:0.37800994091	end_number:1134	end_cali:0.166666666667	end_model:0.272102431553	kld:0.0319819631328	mae:0.0697026202375
Bin:period_3-scoreDifferential_-5-zone_nz-manpowerSituation_evenStrength-home_away_1-	home_number:2207	home_cali:0.204802899864	home_model:0.361496331752	away_number:2207	away_cali:0.22020842773	away_model:0.342916471376	end_number:2207	end_cali:0.574082464884	end_model:0.29558719669	kld:0.167178371892	mae:0.185965581243
Bin:period_1-scoreDifferential_0-zone_oz-manpowerSituation_evenStrength-home_away_1-	home_number:114698	home_cali:0.501107255576	home_model:0.462957187132	away_number:114698	away_cali:0.496747981656	away_model:0.386887167891	end_number:114698	end_cali:0.00214476276831	end_model:0.150155645215	kld:0.154730156682	mae:0.0986739215518
