Bin:all	home_number:4532064	home_cali:0.42193578908	home_model:0.420020000453	away_number:4532064	away_cali:0.467705663468	away_model:0.375441804343	end_number:4532064	end_cali:0.110112081383	end_model:0.204538195013	kld:0.0365042179127	mae:0.0628685871273
Bin:period_3-scoreDifferential_0-zone_dz-manpowerSituation_shortHanded-home_away_0-	home_number:4326	home_cali:0.523347202959	home_model:0.399236789882	away_number:4326	away_cali:0.328247803976	away_model:0.346823201179	end_number:4326	end_cali:0.148404993065	end_model:0.25394000824	kld:0.0438800381422	mae:0.0827402751517
Bin:period_2-scoreDifferential_-6-zone_oz-manpowerSituation_shortHanded-home_away_0-	home_number:2	home_cali:1.0	home_model:0.334724381566	away_number:2	away_cali:0.0	away_model:0.446688428521	end_number:2	end_cali:0.0	end_model:0.218587175012	kld:1.09444782293	mae:0.443517073989
Bin:period_3-scoreDifferential_5-zone_dz-manpowerSituation_shortHanded-home_away_0-	home_number:280	home_cali:0.189285714286	home_model:0.374681373792	away_number:280	away_cali:0.175	away_model:0.355531696656	end_number:280	end_cali:0.635714285714	end_model:0.269786931415	kld:0.291588599085	mae:0.243951570154
Bin:period_1-scoreDifferential_-1-zone_nz-manpowerSituation_powerPlay-home_away_0-	home_number:1951	home_cali:0.396719630958	home_model:0.442797256396	away_number:1951	away_cali:0.582778062532	away_model:0.412716598816	end_number:1951	end_cali:0.0205023065095	end_model:0.144486144151	kld:0.117458643037	mae:0.113374308932
Bin:period_1-scoreDifferential_-3-zone_oz-manpowerSituation_powerPlay-home_away_0-	home_number:379	home_cali:0.232189973615	home_model:0.449611026804	away_number:379	away_cali:0.664907651715	away_model:0.399031179955	end_number:379	end_cali:0.10290237467	end_model:0.151357792397	kld:0.146363670782	mae:0.177250980892
Bin:period_2-scoreDifferential_3-zone_oz-manpowerSituation_evenStrength-home_away_0-	home_number:10028	home_cali:0.489130434783	home_model:0.423333671475	away_number:10028	away_cali:0.464100518548	away_model:0.38120144174	end_number:10028	end_cali:0.0467690466693	end_model:0.195464885745	kld:0.0950993092357	mae:0.0991305597306
Bin:period_3-scoreDifferential_-3-zone_oz-manpowerSituation_shortHanded-home_away_1-	home_number:184	home_cali:0.271739130435	home_model:0.381712491746	away_number:184	away_cali:0.255434782609	away_model:0.344940113957	end_number:184	end_cali:0.472826086957	end_model:0.273347393306	kld:0.0900238556947	mae:0.132985795436
Bin:period_1-scoreDifferential_-4-zone_dz-manpowerSituation_shortHanded-home_away_1-	home_number:33	home_cali:0.0	home_model:0.355985720952	away_number:33	away_cali:1.0	away_model:0.495957621119	end_number:33	end_cali:0.0	end_model:0.148056665153	kld:0.701264792857	mae:0.336028254995
Bin:period_3-scoreDifferential_6-zone_oz-manpowerSituation_evenStrength-home_away_0-	home_number:1521	home_cali:0.222222222222	home_model:0.350130233705	away_number:1521	away_cali:0.0940170940171	away_model:0.374233379764	end_number:1521	end_cali:0.683103221565	end_model:0.27563638692	kld:0.38905571134	mae:0.271863710625
Bin:period_2-scoreDifferential_2-zone_dz-manpowerSituation_shortHanded-home_away_0-	home_number:3975	home_cali:0.514968553459	home_model:0.431189240495	away_number:3975	away_cali:0.454339622642	away_model:0.379037811779	end_number:3975	end_cali:0.0306918238994	end_model:0.189772947854	kld:0.117852271882	mae:0.106054082594
Bin:period_3-scoreDifferential_-1-zone_nz-manpowerSituation_shortHanded-home_away_1-	home_number:515	home_cali:0.234951456311	home_model:0.367187235078	away_number:515	away_cali:0.485436893204	away_model:0.36782720413	end_number:515	end_cali:0.277669902913	end_model:0.264985561139	kld:0.0427567046353	mae:0.0875099365379
Bin:period_2-scoreDifferential_-7-zone_nz-manpowerSituation_evenStrength-home_away_0-	home_number:2	home_cali:1.0	home_model:0.359765768051	away_number:2	away_cali:0.0	away_model:0.402799829841	end_number:2	end_cali:0.0	end_model:0.237434379756	kld:1.02230209915	mae:0.426822813849
Bin:period_2-scoreDifferential_-7-zone_dz-manpowerSituation_evenStrength-home_away_1-	home_number:261	home_cali:1.0	home_model:0.45548203873	away_number:261	away_cali:0.0	away_model:0.326968728468	end_number:261	end_cali:0.0	end_model:0.217549231431	kld:0.786398990665	mae:0.363011973723
Bin:period_2-scoreDifferential_-3-zone_oz-manpowerSituation_shortHanded-home_away_1-	home_number:229	home_cali:0.489082969432	home_model:0.423037926492	away_number:229	away_cali:0.489082969432	away_model:0.394901844726	end_number:229	end_cali:0.0218340611354	end_model:0.182060227152	kld:0.1292566488	mae:0.106817444555
Bin:period_2-scoreDifferential_4-zone_oz-manpowerSituation_shortHanded-home_away_1-	home_number:29	home_cali:0.137931034483	home_model:0.414786706711	away_number:29	away_cali:0.620689655172	away_model:0.373075467759	end_number:29	end_cali:0.241379310345	end_model:0.212137826558	kld:0.19526896737	mae:0.184570447809
Bin:period_2-scoreDifferential_2-zone_dz-manpowerSituation_powerPlay-home_away_0-	home_number:2133	home_cali:0.387716830755	home_model:0.414683587496	away_number:2133	away_cali:0.606657290202	away_model:0.395461624293	end_number:2133	end_cali:0.0056258790436	end_model:0.189854787742	kld:0.213727800089	mae:0.140797110449
Bin:period_2-scoreDifferential_4-zone_dz-manpowerSituation_shortHanded-home_away_0-	home_number:586	home_cali:0.667235494881	home_model:0.429290945619	away_number:586	away_cali:0.213310580205	away_model:0.371688346865	end_number:586	end_cali:0.119453924915	end_model:0.199020707363	kld:0.11482493193	mae:0.158629699457
Bin:period_3-scoreDifferential_6-zone_dz-manpowerSituation_powerPlay-home_away_1-	home_number:50	home_cali:0.0	home_model:0.430534182191	away_number:50	away_cali:1.0	away_model:0.280124105215	end_number:50	end_cali:0.0	end_model:0.289341709316	kld:1.27252253657	mae:0.479917262097
Bin:period_3-scoreDifferential_-7-zone_nz-manpowerSituation_evenStrength-home_away_0-	home_number:102	home_cali:0.93137254902	home_model:0.383904896238	away_number:102	away_cali:0.00980392156863	away_model:0.330470183609	end_number:102	end_cali:0.0588235294118	end_model:0.285624920738	kld:0.69800557184	mae:0.364978435382
Bin:period_1-scoreDifferential_0-zone_nz-manpowerSituation_shortHanded-home_away_1-	home_number:1458	home_cali:0.40877914952	home_model:0.464585423674	away_number:1458	away_cali:0.59122085048	away_model:0.398948210789	end_number:1458	end_cali:0.0	end_model:0.136466365578	kld:0.180249828281	mae:0.128181759808
Bin:period_1-scoreDifferential_2-zone_oz-manpowerSituation_evenStrength-home_away_0-	home_number:9286	home_cali:0.437432694379	home_model:0.464714692854	away_number:9286	away_cali:0.562567305621	away_model:0.388707988073	end_number:9286	end_cali:0.0	end_model:0.146577318031	kld:0.181506197246	mae:0.115906211352
Bin:period_3-scoreDifferential_-8-zone_dz-manpowerSituation_evenStrength-home_away_0-	home_number:64	home_cali:0.0	home_model:0.376183088869	away_number:64	away_cali:0.828125	away_model:0.301856158301	end_number:64	end_cali:0.15625	end_model:0.321960757021	kld:0.722790495388	mae:0.356054229196
Bin:period_2-scoreDifferential_0-zone_nz-manpowerSituation_shortHanded-home_away_1-	home_number:894	home_cali:0.465324384787	home_model:0.446135818925	away_number:894	away_cali:0.502237136465	away_model:0.368502358329	end_number:894	end_cali:0.0324384787472	end_model:0.185361820679	kld:0.118561630847	mae:0.10194889531
Bin:period_2-scoreDifferential_-3-zone_dz-manpowerSituation_evenStrength-home_away_0-	home_number:8604	home_cali:0.550092980009	home_model:0.42048485299	away_number:8604	away_cali:0.377963737796	away_model:0.376619670085	end_number:8604	end_cali:0.0719432821943	end_model:0.202895477586	kld:0.0745530957661	mae:0.0873014633742
Bin:period_4-scoreDifferential_0-zone_nz-manpowerSituation_powerPlay-home_away_1-	home_number:134	home_cali:0.358208955224	home_model:0.34427249465	away_number:134	away_cali:0.044776119403	away_model:0.332025944297	end_number:134	end_cali:0.597014925373	end_model:0.323701564501	kld:0.289948993111	mae:0.191499882114
Bin:period_2-scoreDifferential_5-zone_oz-manpowerSituation_powerPlay-home_away_1-	home_number:72	home_cali:0.0	home_model:0.431111168116	away_number:72	away_cali:1.0	away_model:0.369634142352	end_number:72	end_cali:0.0	end_model:0.199254688496	kld:0.995241562556	mae:0.420243904753
Bin:period_2-scoreDifferential_-2-zone_oz-manpowerSituation_powerPlay-home_away_0-	home_number:6097	home_cali:0.395440380515	home_model:0.43216382889	away_number:6097	away_cali:0.573396752501	away_model:0.382598221085	end_number:6097	end_cali:0.0311628669838	end_model:0.185237949202	kld:0.141329913724	mae:0.12719902067
Bin:period_3-scoreDifferential_6-zone_oz-manpowerSituation_powerPlay-home_away_1-	home_number:86	home_cali:0.0	home_model:0.457062074958	away_number:86	away_cali:1.0	away_model:0.267156293572	end_number:86	end_cali:0.0	end_model:0.275781633722	kld:1.31992141812	mae:0.488562471703
Bin:period_3-scoreDifferential_-4-zone_nz-manpowerSituation_powerPlay-home_away_0-	home_number:365	home_cali:0.246575342466	home_model:0.377527323079	away_number:365	away_cali:0.315068493151	away_model:0.356694738342	end_number:365	end_cali:0.438356164384	end_model:0.265777936333	kld:0.0752085821709	mae:0.115052151285
Bin:period_3-scoreDifferential_5-zone_dz-manpowerSituation_powerPlay-home_away_0-	home_number:263	home_cali:0.144486692015	home_model:0.32695754167	away_number:263	away_cali:0.277566539924	away_model:0.384747087616	end_number:263	end_cali:0.574144486692	end_model:0.288295366125	kld:0.186898992503	mae:0.191833505971
Bin:period_3-scoreDifferential_-3-zone_dz-manpowerSituation_shortHanded-home_away_0-	home_number:1471	home_cali:0.308633582597	home_model:0.372710483829	away_number:1471	away_cali:0.0530251529572	away_model:0.35821946017	end_number:1471	end_cali:0.637661454793	end_model:0.269070056458	kld:0.390676069647	mae:0.24595420226
Bin:period_2-scoreDifferential_3-zone_oz-manpowerSituation_powerPlay-home_away_1-	home_number:1982	home_cali:0.645812310797	home_model:0.449582778353	away_number:1982	away_cali:0.324419778002	away_model:0.362467821329	end_number:1982	end_cali:0.0297679112008	end_model:0.187949399762	kld:0.143074180604	mae:0.130819688111
Bin:period_3-scoreDifferential_-1-zone_dz-manpowerSituation_powerPlay-home_away_0-	home_number:3884	home_cali:0.346807415036	home_model:0.352034768494	away_number:3884	away_cali:0.40859938208	away_model:0.385737981459	end_number:3884	end_cali:0.244593202884	end_model:0.262227249145	kld:0.00131014023421	mae:0.0152409334468
Bin:period_1-scoreDifferential_0-zone_oz-manpowerSituation_evenStrength-home_away_0-	home_number:125153	home_cali:0.454699447876	home_model:0.469586688574	away_number:125153	away_cali:0.543494762411	away_model:0.39424427416	end_number:125153	end_cali:0.00180578971339	end_model:0.136169037102	kld:0.152033680152	mae:0.0995003254457
Bin:period_1-scoreDifferential_4-zone_oz-manpowerSituation_evenStrength-home_away_0-	home_number:138	home_cali:0.195652173913	home_model:0.42509182143	away_number:138	away_cali:0.804347826087	away_model:0.41716189121	end_number:138	end_cali:0.0	end_model:0.157746286388	kld:0.376280952779	mae:0.258123956261
Bin:period_2-scoreDifferential_-2-zone_nz-manpowerSituation_shortHanded-home_away_1-	home_number:371	home_cali:0.398921832884	home_model:0.423375108975	away_number:371	away_cali:0.592991913747	away_model:0.389753178204	end_number:371	end_cali:0.00808625336927	end_model:0.186871714227	kld:0.199733196286	mae:0.13549249083
Bin:period_1-scoreDifferential_-2-zone_dz-manpowerSituation_shortHanded-home_away_1-	home_number:1132	home_cali:0.400176678445	home_model:0.47327497591	away_number:1132	away_cali:0.599823321555	away_model:0.380212055605	end_number:1132	end_cali:0.0	end_model:0.146512968051	kld:0.206325246161	mae:0.146407510489
Bin:period_3-scoreDifferential_-6-zone_oz-manpowerSituation_powerPlay-home_away_1-	home_number:353	home_cali:0.43059490085	home_model:0.410983321344	away_number:353	away_cali:0.169971671388	away_model:0.328537711583	end_number:353	end_cali:0.399433427762	end_model:0.260478968131	kld:0.0788252964465	mae:0.105710693111
Bin:period_1-scoreDifferential_3-zone_oz-manpowerSituation_shortHanded-home_away_0-	home_number:27	home_cali:0.37037037037	home_model:0.451595691619	away_number:27	away_cali:0.62962962963	away_model:0.396071894301	end_number:27	end_cali:0.0	end_model:0.152332400006	kld:0.218417565533	mae:0.155705152194
Bin:period_3-scoreDifferential_-3-zone_oz-manpowerSituation_evenStrength-home_away_0-	home_number:12777	home_cali:0.391484699069	home_model:0.366903815295	away_number:12777	away_cali:0.148078578696	away_model:0.348327718386	end_number:12777	end_cali:0.459341003365	end_model:0.284768466319	kld:0.118338445049	mae:0.133134186837
Bin:period_1-scoreDifferential_3-zone_dz-manpowerSituation_evenStrength-home_away_0-	home_number:3350	home_cali:0.357611940299	home_model:0.457508536639	away_number:3350	away_cali:0.642388059701	away_model:0.38781978681	end_number:3350	end_cali:0.0	end_model:0.154671677231	kld:0.236085627009	mae:0.169712182154
Bin:period_2-scoreDifferential_2-zone_nz-manpowerSituation_evenStrength-home_away_0-	home_number:13190	home_cali:0.451478392722	home_model:0.420360067634	away_number:13190	away_cali:0.527293404094	away_model:0.381449173674	end_number:13190	end_cali:0.0212282031842	end_model:0.198190758395	kld:0.1555478584	mae:0.117975036906
Bin:period_2-scoreDifferential_-6-zone_dz-manpowerSituation_shortHanded-home_away_0-	home_number:23	home_cali:1.0	home_model:0.304169661325	away_number:23	away_cali:0.0	away_model:0.487162065247	end_number:23	end_cali:0.0	end_model:0.208668281851	kld:1.1901696323	mae:0.463886895257
Bin:period_3-scoreDifferential_-7-zone_nz-manpowerSituation_shortHanded-home_away_1-	home_number:8	home_cali:0.25	home_model:0.298559434712	away_number:8	away_cali:0.0	away_model:0.421305395663	end_number:8	end_cali:0.75	end_model:0.280135190114	kld:0.694223644644	mae:0.31324321342
Bin:period_1-scoreDifferential_0-zone_nz-manpowerSituation_powerPlay-home_away_1-	home_number:5819	home_cali:0.513662141261	home_model:0.471275344217	away_number:5819	away_cali:0.483588245403	away_model:0.389950133513	end_number:5819	end_cali:0.00274961333562	end_model:0.13877452122	kld:0.13753134688	mae:0.0906832722729
Bin:period_3-scoreDifferential_1-zone_nz-manpowerSituation_shortHanded-home_away_1-	home_number:573	home_cali:0.413612565445	home_model:0.365808253617	away_number:573	away_cali:0.342059336824	away_model:0.374724165151	end_number:573	end_cali:0.242582897033	end_model:0.259467576655	kld:0.00327922795999	mae:0.0324512732591
Bin:period_2-scoreDifferential_1-zone_nz-manpowerSituation_shortHanded-home_away_0-	home_number:750	home_cali:0.492	home_model:0.422775115132	away_number:750	away_cali:0.436	away_model:0.389492839416	end_number:750	end_cali:0.072	end_model:0.187732045392	kld:0.0547842758586	mae:0.077154696948
Bin:period_3-scoreDifferential_0-zone_dz-manpowerSituation_powerPlay-home_away_0-	home_number:3019	home_cali:0.386883073866	home_model:0.367657850795	away_number:3019	away_cali:0.461079827758	away_model:0.367971838804	end_number:3019	end_cali:0.152037098377	end_model:0.264370310352	kld:0.0396117933278	mae:0.0748888079998
Bin:period_3-scoreDifferential_0-zone_oz-manpowerSituation_shortHanded-home_away_1-	home_number:425	home_cali:0.444705882353	home_model:0.376210169556	away_number:425	away_cali:0.402352941176	away_model:0.360534565258	end_number:425	end_cali:0.152941176471	end_model:0.263255263817	kld:0.0354808751612	mae:0.0735427253542
Bin:period_1-scoreDifferential_-4-zone_nz-manpowerSituation_evenStrength-home_away_0-	home_number:96	home_cali:0.25	home_model:0.454150673002	away_number:96	away_cali:0.75	away_model:0.379872748939	end_number:96	end_cali:0.0	end_model:0.16597657511	kld:0.360935632668	mae:0.246751499724
Bin:period_2-scoreDifferential_-2-zone_dz-manpowerSituation_shortHanded-home_away_0-	home_number:2313	home_cali:0.527885862516	home_model:0.419396380455	away_number:2313	away_cali:0.413316039775	away_model:0.395208273552	end_number:2313	end_cali:0.0587980977086	end_model:0.185395345092	kld:0.0724411077997	mae:0.0843981652228
Bin:period_3-scoreDifferential_-3-zone_oz-manpowerSituation_shortHanded-home_away_0-	home_number:243	home_cali:0.345679012346	home_model:0.361291133573	away_number:243	away_cali:0.0329218106996	away_model:0.356432864941	end_number:243	end_cali:0.621399176955	end_model:0.282276001058	kld:0.396648914168	mae:0.226082117122
Bin:period_3-scoreDifferential_-6-zone_dz-manpowerSituation_shortHanded-home_away_1-	home_number:198	home_cali:0.166666666667	home_model:0.364255732885	away_number:198	away_cali:0.116161616162	away_model:0.377594883845	end_number:198	end_cali:0.717171717172	end_model:0.258149387334	kld:0.465543516079	mae:0.306014887913
Bin:period_1-scoreDifferential_-4-zone_dz-manpowerSituation_evenStrength-home_away_1-	home_number:309	home_cali:0.187702265372	home_model:0.437883580966	away_number:309	away_cali:0.812297734628	away_model:0.400892740893	end_number:309	end_cali:0.0	end_model:0.161223678431	kld:0.414620898847	mae:0.27426999592
Bin:period_2-scoreDifferential_-1-zone_nz-manpowerSituation_powerPlay-home_away_0-	home_number:2854	home_cali:0.452697967765	home_model:0.43931985529	away_number:2854	away_cali:0.524877365102	away_model:0.372809886358	end_number:2854	end_cali:0.0224246671338	end_model:0.187870257663	kld:0.145472590637	mae:0.110297060582
Bin:period_2-scoreDifferential_4-zone_nz-manpowerSituation_evenStrength-home_away_1-	home_number:1371	home_cali:0.385849744712	home_model:0.410191538319	away_number:1371	away_cali:0.421590080233	away_model:0.387001800828	end_number:1371	end_cali:0.192560175055	end_model:0.202806662298	kld:0.0025018622026	mae:0.0230588534185
Bin:period_2-scoreDifferential_3-zone_dz-manpowerSituation_evenStrength-home_away_0-	home_number:13695	home_cali:0.49171230376	home_model:0.421541567731	away_number:13695	away_cali:0.464695144213	away_model:0.377207916028	end_number:13695	end_cali:0.0435925520263	end_model:0.201250516251	kld:0.105958096355	mae:0.10510530948
Bin:period_1-scoreDifferential_3-zone_dz-manpowerSituation_powerPlay-home_away_1-	home_number:144	home_cali:0.486111111111	home_model:0.487569815376	away_number:144	away_cali:0.4375	away_model:0.358927462043	end_number:144	end_cali:0.0763888888889	end_model:0.153502723513	kld:0.031839043481	mae:0.0523816922818
Bin:period_4-scoreDifferential_0-zone_nz-manpowerSituation_evenStrength-home_away_0-	home_number:3080	home_cali:0.282142857143	home_model:0.328698099085	away_number:3080	away_cali:0.255844155844	away_model:0.329524320011	end_number:3080	end_cali:0.462012987013	end_model:0.341777581494	kld:0.0314258152706	mae:0.0801569372093
Bin:period_1-scoreDifferential_4-zone_dz-manpowerSituation_shortHanded-home_away_0-	home_number:26	home_cali:0.115384615385	home_model:0.393977393325	away_number:26	away_cali:0.884615384615	away_model:0.450030776171	end_number:26	end_cali:0.0	end_model:0.155991829932	kld:0.456160888278	mae:0.289723072105
Bin:period_4-scoreDifferential_0-zone_oz-manpowerSituation_powerPlay-home_away_0-	home_number:1675	home_cali:0.14328358209	home_model:0.347007541674	away_number:1675	away_cali:0.257313432836	away_model:0.34413716392	end_number:1675	end_cali:0.594029850746	end_model:0.308855292604	kld:0.18697921629	mae:0.19190741627
Bin:period_4-scoreDifferential_0-zone_dz-manpowerSituation_evenStrength-home_away_0-	home_number:6843	home_cali:0.280286424083	home_model:0.326676663222	away_number:6843	away_cali:0.232646500073	away_model:0.332189022878	end_number:6843	end_cali:0.486920941108	end_model:0.341134313793	kld:0.0474655675199	mae:0.0972397964196
Bin:period_3-scoreDifferential_-2-zone_oz-manpowerSituation_shortHanded-home_away_0-	home_number:335	home_cali:0.635820895522	home_model:0.366351358481	away_number:335	away_cali:0.134328358209	away_model:0.359744197664	end_number:335	end_cali:0.229850746269	end_model:0.273904444789	kld:0.177911548938	mae:0.179646358339
Bin:period_3-scoreDifferential_-3-zone_nz-manpowerSituation_powerPlay-home_away_0-	home_number:711	home_cali:0.333333333333	home_model:0.391357564264	away_number:711	away_cali:0.333333333333	away_model:0.348007884165	end_number:711	end_cali:0.333333333333	end_model:0.260634551068	kld:0.0141543227974	mae:0.0484658546756
Bin:period_3-scoreDifferential_5-zone_oz-manpowerSituation_shortHanded-home_away_1-	home_number:36	home_cali:0.416666666667	home_model:0.363137346537	away_number:36	away_cali:0.472222222222	away_model:0.391863443785	end_number:36	end_cali:0.111111111111	end_model:0.244999216533	kld:0.0575222343284	mae:0.0892587346628
Bin:period_1-scoreDifferential_6-zone_oz-manpowerSituation_evenStrength-home_away_0-	home_number:3	home_cali:1.0	home_model:0.401406397422	away_number:3	away_cali:0.0	away_model:0.436227331559	end_number:3	end_cali:0.0	end_model:0.162366290887	kld:0.912780900575	mae:0.399062408341
Bin:period_2-scoreDifferential_1-zone_oz-manpowerSituation_powerPlay-home_away_0-	home_number:13732	home_cali:0.391130206816	home_model:0.431736433959	away_number:13732	away_cali:0.550757355083	away_model:0.389688155212	end_number:13732	end_cali:0.0581124381008	end_model:0.178575410285	kld:0.0866605027156	mae:0.107379466399
Bin:period_1-scoreDifferential_0-zone_nz-manpowerSituation_evenStrength-home_away_0-	home_number:73026	home_cali:0.467422561827	home_model:0.469998531089	away_number:73026	away_cali:0.530865719059	away_model:0.3912895092	end_number:73026	end_cali:0.00171171911374	end_model:0.138711959596	kld:0.151854898639	mae:0.0930508065341
Bin:period_3-scoreDifferential_-1-zone_nz-manpowerSituation_powerPlay-home_away_0-	home_number:2364	home_cali:0.334179357022	home_model:0.353764861053	away_number:2364	away_cali:0.379441624365	away_model:0.387849668914	end_number:2364	end_cali:0.286379018613	end_model:0.258385469535	kld:0.00210868994884	mae:0.0186623658857
Bin:period_3-scoreDifferential_-2-zone_nz-manpowerSituation_shortHanded-home_away_1-	home_number:404	home_cali:0.304455445545	home_model:0.375728764525	away_number:404	away_cali:0.50495049505	away_model:0.353517538545	end_number:404	end_cali:0.190594059406	end_model:0.270753697409	kld:0.0490779782412	mae:0.100955304496
Bin:period_3-scoreDifferential_3-zone_nz-manpowerSituation_powerPlay-home_away_0-	home_number:660	home_cali:0.224242424242	home_model:0.391206044546	away_number:660	away_cali:0.35	away_model:0.343259795733	end_number:660	end_cali:0.425757575758	end_model:0.265534160467	kld:0.0830250286224	mae:0.111309079954
Bin:period_3-scoreDifferential_1-zone_nz-manpowerSituation_shortHanded-home_away_0-	home_number:533	home_cali:0.424015009381	home_model:0.379233570864	away_number:533	away_cali:0.37148217636	away_model:0.357631535848	end_number:533	end_cali:0.204502814259	end_model:0.263134894239	kld:0.00989044217519	mae:0.0390880530033
Bin:period_3-scoreDifferential_4-zone_dz-manpowerSituation_shortHanded-home_away_0-	home_number:1139	home_cali:0.201931518876	home_model:0.364766153068	away_number:1139	away_cali:0.170324846356	away_model:0.351525363572	end_number:1139	end_cali:0.625109745391	end_model:0.283708483543	kld:0.251003433189	mae:0.228478804418
Bin:period_3-scoreDifferential_-1-zone_oz-manpowerSituation_evenStrength-home_away_1-	home_number:47855	home_cali:0.309037718107	home_model:0.370701707228	away_number:47855	away_cali:0.416779855814	away_model:0.35117208042	end_number:47855	end_cali:0.273451050047	end_model:0.278126211876	kld:0.0105265707755	mae:0.0439823087813
Bin:period_3-scoreDifferential_4-zone_nz-manpowerSituation_shortHanded-home_away_1-	home_number:99	home_cali:0.232323232323	home_model:0.377096414566	away_number:99	away_cali:0.323232323232	away_model:0.354589119403	end_number:99	end_cali:0.444444444444	end_model:0.268314467687	kld:0.0818374747366	mae:0.117419985057
Bin:period_3-scoreDifferential_4-zone_oz-manpowerSituation_shortHanded-home_away_1-	home_number:87	home_cali:0.32183908046	home_model:0.350872120938	away_number:87	away_cali:0.172413793103	away_model:0.393845312554	end_number:87	end_cali:0.505747126437	end_model:0.255282565004	kld:0.175540416584	mae:0.166976373787
Bin:period_2-scoreDifferential_-1-zone_oz-manpowerSituation_powerPlay-home_away_1-	home_number:14982	home_cali:0.526965692164	home_model:0.421618067129	away_number:14982	away_cali:0.401415031371	away_model:0.395400009275	end_number:14982	end_cali:0.0716192764651	end_model:0.182981922846	kld:0.0564121148737	mae:0.0742417645038
Bin:period_3-scoreDifferential_2-zone_dz-manpowerSituation_evenStrength-home_away_1-	home_number:31198	home_cali:0.499294826591	home_model:0.363490052545	away_number:31198	away_cali:0.299538431951	away_model:0.353364600788	end_number:31198	end_cali:0.200301301365	end_model:0.283145346999	kld:0.0396657236744	mae:0.0908249961726
Bin:period_2-scoreDifferential_-3-zone_nz-manpowerSituation_powerPlay-home_away_0-	home_number:489	home_cali:0.265848670757	home_model:0.415311156728	away_number:489	away_cali:0.668711656442	away_model:0.38777489817	end_number:489	end_cali:0.0654396728016	end_model:0.196913948363	kld:0.173713534249	mae:0.187291173268
Bin:period_3-scoreDifferential_-3-zone_nz-manpowerSituation_shortHanded-home_away_1-	home_number:170	home_cali:0.264705882353	home_model:0.378341454268	away_number:170	away_cali:0.258823529412	away_model:0.350948176664	end_number:170	end_cali:0.476470588235	end_model:0.270710370646	kld:0.0960189636261	mae:0.137173478919
Bin:period_1-scoreDifferential_3-zone_oz-manpowerSituation_shortHanded-home_away_1-	home_number:6	home_cali:0.0	home_model:0.467160304387	away_number:6	away_cali:1.0	away_model:0.376985842983	end_number:6	end_cali:0.0	end_model:0.155853874981	kld:0.975547639598	mae:0.415342778795
Bin:period_3-scoreDifferential_-4-zone_nz-manpowerSituation_shortHanded-home_away_1-	home_number:91	home_cali:0.384615384615	home_model:0.401717275709	away_number:91	away_cali:0.395604395604	away_model:0.327947988615	end_number:91	end_cali:0.21978021978	end_model:0.270334732893	kld:0.0119651189502	mae:0.0451042703984
Bin:period_3-scoreDifferential_0-zone_dz-manpowerSituation_evenStrength-home_away_0-	home_number:59138	home_cali:0.425090466367	home_model:0.366305788975	away_number:59138	away_cali:0.398610030775	away_model:0.352107525816	end_number:59138	end_cali:0.176299502858	end_model:0.281586685106	kld:0.0301607717283	mae:0.0701914548667
Bin:period_2-scoreDifferential_3-zone_oz-manpowerSituation_shortHanded-home_away_0-	home_number:210	home_cali:0.490476190476	home_model:0.428792271142	away_number:210	away_cali:0.485714285714	away_model:0.387139568975	end_number:210	end_cali:0.0238095238095	end_model:0.184068167213	kld:0.127403450692	mae:0.106839093159
Bin:period_2-scoreDifferential_7-zone_nz-manpowerSituation_powerPlay-home_away_0-	home_number:17	home_cali:1.0	home_model:0.513403946863	away_number:17	away_cali:0.0	away_model:0.292503304341	end_number:17	end_cali:0.0	end_model:0.194092751426	kld:0.666692318533	mae:0.324397369635
Bin:period_3-scoreDifferential_5-zone_dz-manpowerSituation_shortHanded-home_away_1-	home_number:321	home_cali:0.193146417445	home_model:0.368949936929	away_number:321	away_cali:0.588785046729	away_model:0.358384166923	end_number:321	end_cali:0.214953271028	end_model:0.272665891274	kld:0.116177319504	mae:0.154639006512
Bin:period_3-scoreDifferential_-2-zone_dz-manpowerSituation_evenStrength-home_away_1-	home_number:33721	home_cali:0.296640075917	home_model:0.366978672614	away_number:33721	away_cali:0.516295483527	away_model:0.354210213551	end_number:33721	end_cali:0.186293407669	end_model:0.278811113927	kld:0.0562983034095	mae:0.108313857643
Bin:period_3-scoreDifferential_3-zone_nz-manpowerSituation_shortHanded-home_away_0-	home_number:232	home_cali:0.35775862069	home_model:0.363479795898	away_number:232	away_cali:0.258620689655	away_model:0.364507951356	end_number:232	end_cali:0.383620689655	end_model:0.272012249727	kld:0.0374606614055	mae:0.0744056256124
Bin:period_2-scoreDifferential_2-zone_dz-manpowerSituation_shortHanded-home_away_1-	home_number:3016	home_cali:0.416445623342	home_model:0.430471012858	away_number:3016	away_cali:0.552718832891	away_model:0.382803896299	end_number:3016	end_cali:0.0308355437666	end_model:0.186725091367	kld:0.133700073312	mae:0.11327662457
Bin:period_3-scoreDifferential_-8-zone_nz-manpowerSituation_evenStrength-home_away_1-	home_number:19	home_cali:1.0	home_model:0.368548810482	away_number:19	away_cali:0.0	away_model:0.3138596541	end_number:19	end_cali:0.0	end_model:0.317591533849	kld:0.998182114468	mae:0.420967459156
